SALE_DATE,CATEGORY,SUBCATEGORY,SALES
1995-02-27,PRO EDITION,PRO CONSUMER,15.913514168
1995-02-27,ENTERPRISE,ENTERPRISE ADMIN,26.255594575
1995-02-27,ENTERPRISE,ENTERPRISE DEVELOPER,35.007459433
1995-02-27,ENTERPRISE,ENTERPRISE COLLABORATOR,17.503729717
1995-02-27,ENTERPRISE,ENTERPRISE CONSUMER,8.751864858
1995-02-28,PRO EDITION,PRO ADMIN,14.123667958
1995-02-28,PRO EDITION,PRO DEVELOPER,23.539446597
1995-02-28,PRO EDITION,PRO CONSUMER,9.415778639
1995-02-28,ENTERPRISE,ENTERPRISE ADMIN,15.535026641
1995-02-28,ENTERPRISE,ENTERPRISE DEVELOPER,20.713368854
1995-02-28,ENTERPRISE,ENTERPRISE COLLABORATOR,10.356684427
1995-02-28,ENTERPRISE,ENTERPRISE CONSUMER,5.178342214
1995-03-01,PRO EDITION,PRO ADMIN,6.275114025
1995-03-01,PRO EDITION,PRO DEVELOPER,10.458523375
1995-03-01,PRO EDITION,PRO CONSUMER,4.18340935
1995-03-01,ENTERPRISE,ENTERPRISE ADMIN,7.183768529
1995-03-01,ENTERPRISE,ENTERPRISE DEVELOPER,9.578358039
1995-03-01,ENTERPRISE,ENTERPRISE COLLABORATOR,4.789179019
1995-03-01,ENTERPRISE,ENTERPRISE CONSUMER,2.39458951
1995-03-02,PRO EDITION,PRO ADMIN,21.688511973
1995-03-02,PRO EDITION,PRO DEVELOPER,36.147519954
1995-03-02,PRO EDITION,PRO CONSUMER,14.459007982
1995-03-02,ENTERPRISE,ENTERPRISE ADMIN,24.829070696
1995-03-02,ENTERPRISE,ENTERPRISE DEVELOPER,33.105427594
1995-03-02,ENTERPRISE,ENTERPRISE COLLABORATOR,16.552713797
1995-03-02,ENTERPRISE,ENTERPRISE CONSUMER,8.276356899
1995-03-03,PRO EDITION,PRO ADMIN,2.529133409
1995-03-03,PRO EDITION,PRO DEVELOPER,4.215222349
1995-03-03,PRO EDITION,PRO CONSUMER,1.68608894
1995-03-03,ENTERPRISE,ENTERPRISE ADMIN,2.895359179
1995-03-03,ENTERPRISE,ENTERPRISE DEVELOPER,3.860478905
1995-03-03,ENTERPRISE,ENTERPRISE COLLABORATOR,1.930239453
1995-03-03,ENTERPRISE,ENTERPRISE CONSUMER,0.9651197263
1995-03-04,PRO EDITION,PRO ADMIN,23.573432155
1995-03-04,PRO EDITION,PRO DEVELOPER,39.289053592
1995-03-04,PRO EDITION,PRO CONSUMER,15.715621437
1995-03-04,ENTERPRISE,ENTERPRISE ADMIN,26.986932725
1995-03-04,ENTERPRISE,ENTERPRISE DEVELOPER,35.982576967
1995-03-04,ENTERPRISE,ENTERPRISE COLLABORATOR,17.991288483
1995-03-04,ENTERPRISE,ENTERPRISE CONSUMER,8.995644242
1995-03-05,PRO EDITION,PRO ADMIN,5.821778791
1995-03-05,PRO EDITION,PRO DEVELOPER,9.702964652
1995-03-05,PRO EDITION,PRO CONSUMER,3.881185861
1995-03-05,ENTERPRISE,ENTERPRISE ADMIN,6.664789054
1995-03-05,ENTERPRISE,ENTERPRISE DEVELOPER,8.886385405
1995-03-05,ENTERPRISE,ENTERPRISE COLLABORATOR,4.443192702
1995-03-05,ENTERPRISE,ENTERPRISE CONSUMER,2.221596351
1995-03-06,PRO EDITION,PRO ADMIN,23.71659065
1995-03-06,PRO EDITION,PRO DEVELOPER,39.527651083
1995-03-06,PRO EDITION,PRO CONSUMER,15.811060433
1995-03-06,ENTERPRISE,ENTERPRISE ADMIN,27.150820981
1995-03-06,ENTERPRISE,ENTERPRISE DEVELOPER,36.201094641
1995-03-06,ENTERPRISE,ENTERPRISE COLLABORATOR,18.10054732
1995-03-06,ENTERPRISE,ENTERPRISE CONSUMER,9.05027366
1995-03-07,PRO EDITION,PRO ADMIN,14.315849487
1995-03-07,PRO EDITION,PRO DEVELOPER,23.859749145
1995-03-07,PRO EDITION,PRO CONSUMER,9.543899658
1995-03-07,ENTERPRISE,ENTERPRISE ADMIN,16.388825542
1995-03-07,ENTERPRISE,ENTERPRISE DEVELOPER,21.851767389
1995-03-07,ENTERPRISE,ENTERPRISE COLLABORATOR,10.925883694
1995-03-07,ENTERPRISE,ENTERPRISE CONSUMER,5.462941847
1995-03-08,PRO EDITION,PRO ADMIN,17.608494869
1995-03-08,PRO EDITION,PRO DEVELOPER,29.347491448
1995-03-08,PRO EDITION,PRO CONSUMER,11.738996579
1995-03-08,ENTERPRISE,ENTERPRISE ADMIN,20.158255416
1995-03-08,ENTERPRISE,ENTERPRISE DEVELOPER,26.877673888
1995-03-08,ENTERPRISE,ENTERPRISE COLLABORATOR,13.438836944
1995-03-08,ENTERPRISE,ENTERPRISE CONSUMER,6.719418472
1995-03-09,PRO EDITION,PRO ADMIN,20.829561003
1995-03-09,PRO EDITION,PRO DEVELOPER,34.715935006
1995-03-09,PRO EDITION,PRO CONSUMER,13.886374002
1995-03-09,ENTERPRISE,ENTERPRISE ADMIN,23.845741163
1995-03-09,ENTERPRISE,ENTERPRISE DEVELOPER,31.794321551
1995-03-09,ENTERPRISE,ENTERPRISE COLLABORATOR,15.897160775
1995-03-09,ENTERPRISE,ENTERPRISE CONSUMER,7.948580388
1995-03-10,PRO EDITION,PRO ADMIN,19.183238312
1995-03-10,PRO EDITION,PRO DEVELOPER,31.972063854
1995-03-10,PRO EDITION,PRO CONSUMER,12.788825542
1995-03-10,ENTERPRISE,ENTERPRISE ADMIN,21.961026226
1995-03-10,ENTERPRISE,ENTERPRISE DEVELOPER,29.281368301
1995-03-10,ENTERPRISE,ENTERPRISE COLLABORATOR,14.640684151
1995-03-10,ENTERPRISE,ENTERPRISE CONSUMER,7.320342075
1995-03-11,PRO EDITION,PRO ADMIN,20.042189282
1995-03-11,PRO EDITION,PRO DEVELOPER,33.403648803
1995-03-11,PRO EDITION,PRO CONSUMER,13.361459521
1995-03-11,ENTERPRISE,ENTERPRISE ADMIN,22.944355758
1995-03-11,ENTERPRISE,ENTERPRISE DEVELOPER,30.592474344
1995-03-11,ENTERPRISE,ENTERPRISE COLLABORATOR,15.296237172
1995-03-11,ENTERPRISE,ENTERPRISE CONSUMER,7.648118586
1995-03-12,PRO EDITION,PRO ADMIN,16.153050171
1995-03-12,PRO EDITION,PRO DEVELOPER,26.921750285
1995-03-12,PRO EDITION,PRO CONSUMER,10.768700114
1995-03-12,ENTERPRISE,ENTERPRISE ADMIN,18.492058153
1995-03-12,ENTERPRISE,ENTERPRISE DEVELOPER,24.656077537
1995-03-12,ENTERPRISE,ENTERPRISE COLLABORATOR,12.328038769
1995-03-12,ENTERPRISE,ENTERPRISE CONSUMER,6.164019384
1995-03-13,PRO EDITION,PRO ADMIN,5.416163056
1995-03-13,PRO EDITION,PRO DEVELOPER,9.026938426
1995-03-13,PRO EDITION,PRO CONSUMER,3.610775371
1995-03-13,ENTERPRISE,ENTERPRISE ADMIN,6.200438997
1995-03-13,ENTERPRISE,ENTERPRISE DEVELOPER,8.267251995
1995-03-13,ENTERPRISE,ENTERPRISE COLLABORATOR,4.133625998
1995-03-13,ENTERPRISE,ENTERPRISE CONSUMER,2.066812999
1995-03-14,PRO EDITION,PRO ADMIN,9.877936146
1995-03-14,PRO EDITION,PRO DEVELOPER,16.46322691
1995-03-14,PRO EDITION,PRO CONSUMER,6.585290764
1995-03-14,ENTERPRISE,ENTERPRISE ADMIN,11.308289624
1995-03-14,ENTERPRISE,ENTERPRISE DEVELOPER,15.077719498
1995-03-14,ENTERPRISE,ENTERPRISE COLLABORATOR,7.538859749
1995-03-14,ENTERPRISE,ENTERPRISE CONSUMER,3.769429875
1995-03-15,PRO EDITION,PRO ADMIN,18.443586089
1995-03-15,PRO EDITION,PRO DEVELOPER,30.739310148
1995-03-15,PRO EDITION,PRO CONSUMER,12.295724059
1995-03-15,ENTERPRISE,ENTERPRISE ADMIN,21.114270239
1995-03-15,ENTERPRISE,ENTERPRISE DEVELOPER,28.152360319
1995-03-15,ENTERPRISE,ENTERPRISE COLLABORATOR,14.07618016
1995-03-15,ENTERPRISE,ENTERPRISE CONSUMER,7.03809008
1995-03-16,PRO EDITION,PRO ADMIN,22.523603193
1995-03-16,PRO EDITION,PRO DEVELOPER,37.539338655
1995-03-16,PRO EDITION,PRO CONSUMER,15.015735462
1995-03-16,ENTERPRISE,ENTERPRISE ADMIN,25.785085519
1995-03-16,ENTERPRISE,ENTERPRISE DEVELOPER,34.380114025
1995-03-16,ENTERPRISE,ENTERPRISE COLLABORATOR,17.190057013
1995-03-16,ENTERPRISE,ENTERPRISE CONSUMER,8.595028506
1995-03-17,PRO EDITION,PRO ADMIN,3.388084379
1995-03-17,PRO EDITION,PRO DEVELOPER,5.646807298
1995-03-17,PRO EDITION,PRO CONSUMER,2.258722919
1995-03-17,ENTERPRISE,ENTERPRISE ADMIN,3.878688712
1995-03-17,ENTERPRISE,ENTERPRISE DEVELOPER,5.171584949
1995-03-17,ENTERPRISE,ENTERPRISE COLLABORATOR,2.585792474
1995-03-17,ENTERPRISE,ENTERPRISE CONSUMER,1.292896237
1995-03-18,PRO EDITION,PRO ADMIN,5.5831813
1995-03-18,PRO EDITION,PRO DEVELOPER,9.305302166
1995-03-18,PRO EDITION,PRO CONSUMER,3.722120867
1995-03-18,ENTERPRISE,ENTERPRISE ADMIN,6.391641961
1995-03-18,ENTERPRISE,ENTERPRISE DEVELOPER,8.522189282
1995-03-18,ENTERPRISE,ENTERPRISE COLLABORATOR,4.261094641
1995-03-18,ENTERPRISE,ENTERPRISE CONSUMER,2.13054732
1995-03-19,PRO EDITION,PRO ADMIN,18.443586089
1995-03-19,PRO EDITION,PRO DEVELOPER,30.739310148
1995-03-19,PRO EDITION,PRO CONSUMER,12.295724059
1995-03-19,ENTERPRISE,ENTERPRISE ADMIN,21.114270239
1995-03-19,ENTERPRISE,ENTERPRISE DEVELOPER,28.152360319
1995-03-19,ENTERPRISE,ENTERPRISE COLLABORATOR,14.07618016
1995-03-19,ENTERPRISE,ENTERPRISE CONSUMER,7.03809008
1995-03-20,PRO EDITION,PRO ADMIN,23.43027366
1995-03-20,PRO EDITION,PRO DEVELOPER,39.0504561
1995-03-20,PRO EDITION,PRO CONSUMER,15.62018244
1995-03-20,ENTERPRISE,ENTERPRISE ADMIN,26.82304447
1995-03-20,ENTERPRISE,ENTERPRISE DEVELOPER,35.764059293
1995-03-20,ENTERPRISE,ENTERPRISE COLLABORATOR,17.882029647
1995-03-20,ENTERPRISE,ENTERPRISE CONSUMER,8.941014823
1995-03-21,PRO EDITION,PRO ADMIN,6.96704675
1995-03-21,PRO EDITION,PRO DEVELOPER,11.611744584
1995-03-21,PRO EDITION,PRO CONSUMER,4.644697834
1995-03-21,ENTERPRISE,ENTERPRISE ADMIN,7.975895097
1995-03-21,ENTERPRISE,ENTERPRISE DEVELOPER,10.634526796
1995-03-21,ENTERPRISE,ENTERPRISE COLLABORATOR,5.317263398
1995-03-21,ENTERPRISE,ENTERPRISE CONSUMER,2.658631699
1995-03-22,PRO EDITION,PRO ADMIN,9.639338655
1995-03-22,PRO EDITION,PRO DEVELOPER,16.065564424
1995-03-22,PRO EDITION,PRO CONSUMER,6.42622577
1995-03-22,ENTERPRISE,ENTERPRISE ADMIN,11.035142531
1995-03-22,ENTERPRISE,ENTERPRISE DEVELOPER,14.713523375
1995-03-22,ENTERPRISE,ENTERPRISE COLLABORATOR,7.356761688
1995-03-22,ENTERPRISE,ENTERPRISE CONSUMER,3.678380844
1995-03-23,PRO EDITION,PRO ADMIN,3.364224629
1995-03-23,PRO EDITION,PRO DEVELOPER,5.607041049
1995-03-23,PRO EDITION,PRO CONSUMER,2.24281642
1995-03-23,ENTERPRISE,ENTERPRISE ADMIN,3.851374002
1995-03-23,ENTERPRISE,ENTERPRISE DEVELOPER,5.135165336
1995-03-23,ENTERPRISE,ENTERPRISE COLLABORATOR,2.567582668
1995-03-23,ENTERPRISE,ENTERPRISE CONSUMER,1.283791334
1995-03-24,PRO EDITION,PRO ADMIN,9.47232041
1995-03-24,PRO EDITION,PRO DEVELOPER,15.787200684
1995-03-24,PRO EDITION,PRO CONSUMER,6.314880274
1995-03-24,ENTERPRISE,ENTERPRISE ADMIN,10.843939567
1995-03-24,ENTERPRISE,ENTERPRISE DEVELOPER,14.458586089
1995-03-24,ENTERPRISE,ENTERPRISE COLLABORATOR,7.229293044
1995-03-24,ENTERPRISE,ENTERPRISE CONSUMER,3.614646522
1995-03-25,PRO EDITION,PRO ADMIN,14.148831243
1995-03-25,PRO EDITION,PRO DEVELOPER,23.581385405
1995-03-25,PRO EDITION,PRO CONSUMER,9.432554162
1995-03-25,ENTERPRISE,ENTERPRISE ADMIN,16.197622577
1995-03-25,ENTERPRISE,ENTERPRISE DEVELOPER,21.596830103
1995-03-25,ENTERPRISE,ENTERPRISE COLLABORATOR,10.798415051
1995-03-25,ENTERPRISE,ENTERPRISE CONSUMER,5.399207526
1995-03-26,PRO EDITION,PRO ADMIN,15.07936146
1995-03-26,PRO EDITION,PRO DEVELOPER,25.132269099
1995-03-26,PRO EDITION,PRO CONSUMER,10.05290764
1995-03-26,ENTERPRISE,ENTERPRISE ADMIN,17.262896237
1995-03-26,ENTERPRISE,ENTERPRISE DEVELOPER,23.017194983
1995-03-26,ENTERPRISE,ENTERPRISE COLLABORATOR,11.508597491
1995-03-26,ENTERPRISE,ENTERPRISE CONSUMER,5.754298746
1995-03-27,PRO EDITION,PRO ADMIN,1.837200684
1995-03-27,PRO EDITION,PRO DEVELOPER,3.06200114
1995-03-27,PRO EDITION,PRO CONSUMER,1.224800456
1995-03-27,ENTERPRISE,ENTERPRISE ADMIN,2.103232611
1995-03-27,ENTERPRISE,ENTERPRISE DEVELOPER,2.804310148
1995-03-27,ENTERPRISE,ENTERPRISE COLLABORATOR,1.402155074
1995-03-27,ENTERPRISE,ENTERPRISE CONSUMER,0.7010775371
1995-03-28,PRO EDITION,PRO ADMIN,13.051282782
1995-03-28,PRO EDITION,PRO DEVELOPER,21.75213797
1995-03-28,PRO EDITION,PRO CONSUMER,8.700855188
1995-03-28,ENTERPRISE,ENTERPRISE ADMIN,14.941145952
1995-03-28,ENTERPRISE,ENTERPRISE DEVELOPER,19.921527936
1995-03-28,ENTERPRISE,ENTERPRISE COLLABORATOR,9.960763968
1995-03-28,ENTERPRISE,ENTERPRISE CONSUMER,4.980381984
1995-03-29,PRO EDITION,PRO ADMIN,23.668871152
1995-03-29,PRO EDITION,PRO DEVELOPER,39.448118586
1995-03-29,PRO EDITION,PRO CONSUMER,15.779247434
1995-03-29,ENTERPRISE,ENTERPRISE ADMIN,27.096191562
1995-03-29,ENTERPRISE,ENTERPRISE DEVELOPER,36.128255416
1995-03-29,ENTERPRISE,ENTERPRISE COLLABORATOR,18.064127708
1995-03-29,ENTERPRISE,ENTERPRISE CONSUMER,9.032063854
1995-03-30,PRO EDITION,PRO ADMIN,19.684293044
1995-03-30,PRO EDITION,PRO DEVELOPER,32.807155074
1995-03-30,PRO EDITION,PRO CONSUMER,13.12286203
1995-03-30,ENTERPRISE,ENTERPRISE ADMIN,22.53463512
1995-03-30,ENTERPRISE,ENTERPRISE DEVELOPER,30.04618016
1995-03-30,ENTERPRISE,ENTERPRISE COLLABORATOR,15.02309008
1995-03-30,ENTERPRISE,ENTERPRISE CONSUMER,7.51154504
1995-03-31,PRO EDITION,PRO ADMIN,2.743871152
1995-03-31,PRO EDITION,PRO DEVELOPER,4.573118586
1995-03-31,PRO EDITION,PRO CONSUMER,1.829247434
1995-03-31,ENTERPRISE,ENTERPRISE ADMIN,3.141191562
1995-03-31,ENTERPRISE,ENTERPRISE DEVELOPER,4.188255416
1995-03-31,ENTERPRISE,ENTERPRISE COLLABORATOR,2.094127708
1995-03-31,ENTERPRISE,ENTERPRISE CONSUMER,1.047063854
1995-04-01,PRO EDITION,PRO ADMIN,13.400402233
1995-04-01,PRO EDITION,PRO DEVELOPER,22.334003722
1995-04-01,PRO EDITION,PRO CONSUMER,8.933601489
1995-04-01,ENTERPRISE,ENTERPRISE ADMIN,15.450472373
1995-04-01,ENTERPRISE,ENTERPRISE DEVELOPER,20.600629831
1995-04-01,ENTERPRISE,ENTERPRISE COLLABORATOR,10.300314916
1995-04-01,ENTERPRISE,ENTERPRISE CONSUMER,5.150157458
1995-04-02,PRO EDITION,PRO ADMIN,20.187943029
1995-04-02,PRO EDITION,PRO DEVELOPER,33.646571715
1995-04-02,PRO EDITION,PRO CONSUMER,13.458628686
1995-04-02,ENTERPRISE,ENTERPRISE ADMIN,23.276409963
1995-04-02,ENTERPRISE,ENTERPRISE DEVELOPER,31.035213284
1995-04-02,ENTERPRISE,ENTERPRISE COLLABORATOR,15.517606642
1995-04-02,ENTERPRISE,ENTERPRISE CONSUMER,7.758803321
1995-04-03,PRO EDITION,PRO ADMIN,20.487393358
1995-04-03,PRO EDITION,PRO DEVELOPER,34.145655597
1995-04-03,PRO EDITION,PRO CONSUMER,13.658262239
1995-04-03,ENTERPRISE,ENTERPRISE ADMIN,23.621671915
1995-04-03,ENTERPRISE,ENTERPRISE DEVELOPER,31.495562554
1995-04-03,ENTERPRISE,ENTERPRISE COLLABORATOR,15.747781277
1995-04-03,ENTERPRISE,ENTERPRISE CONSUMER,7.873890638
1995-04-04,PRO EDITION,PRO ADMIN,14.648111938
1995-04-04,PRO EDITION,PRO DEVELOPER,24.413519897
1995-04-04,PRO EDITION,PRO CONSUMER,9.765407959
1995-04-04,ENTERPRISE,ENTERPRISE ADMIN,16.889063842
1995-04-04,ENTERPRISE,ENTERPRISE DEVELOPER,22.518751789
1995-04-04,ENTERPRISE,ENTERPRISE COLLABORATOR,11.259375895
1995-04-04,ENTERPRISE,ENTERPRISE CONSUMER,5.629687947
1995-04-05,PRO EDITION,PRO ADMIN,4.716342685
1995-04-05,PRO EDITION,PRO DEVELOPER,7.860571142
1995-04-05,PRO EDITION,PRO CONSUMER,3.144228457
1995-04-05,ENTERPRISE,ENTERPRISE ADMIN,5.437875752
1995-04-05,ENTERPRISE,ENTERPRISE DEVELOPER,7.250501002
1995-04-05,ENTERPRISE,ENTERPRISE COLLABORATOR,3.625250501
1995-04-05,ENTERPRISE,ENTERPRISE CONSUMER,1.812625251
1995-04-06,PRO EDITION,PRO ADMIN,18.241515889
1995-04-06,PRO EDITION,PRO DEVELOPER,30.402526482
1995-04-06,PRO EDITION,PRO CONSUMER,12.161010593
1995-04-06,ENTERPRISE,ENTERPRISE ADMIN,21.032207272
1995-04-06,ENTERPRISE,ENTERPRISE DEVELOPER,28.042943029
1995-04-06,ENTERPRISE,ENTERPRISE COLLABORATOR,14.021471514
1995-04-06,ENTERPRISE,ENTERPRISE CONSUMER,7.010735757
1995-04-07,PRO EDITION,PRO ADMIN,24.75456055
1995-04-07,PRO EDITION,PRO DEVELOPER,41.257600916
1995-04-07,PRO EDITION,PRO CONSUMER,16.503040366
1995-04-07,ENTERPRISE,ENTERPRISE ADMIN,28.541654738
1995-04-07,ENTERPRISE,ENTERPRISE DEVELOPER,38.055539651
1995-04-07,ENTERPRISE,ENTERPRISE COLLABORATOR,19.027769825
1995-04-07,ENTERPRISE,ENTERPRISE CONSUMER,9.513884913
1995-04-08,PRO EDITION,PRO ADMIN,14.373615803
1995-04-08,PRO EDITION,PRO DEVELOPER,23.956026338
1995-04-08,PRO EDITION,PRO CONSUMER,9.582410535
1995-04-08,ENTERPRISE,ENTERPRISE ADMIN,16.572573719
1995-04-08,ENTERPRISE,ENTERPRISE DEVELOPER,22.096764958
1995-04-08,ENTERPRISE,ENTERPRISE COLLABORATOR,11.048382479
1995-04-08,ENTERPRISE,ENTERPRISE CONSUMER,5.52419124
1995-04-09,PRO EDITION,PRO ADMIN,9.956723447
1995-04-09,PRO EDITION,PRO DEVELOPER,16.594539078
1995-04-09,PRO EDITION,PRO CONSUMER,6.637815631
1995-04-09,ENTERPRISE,ENTERPRISE ADMIN,11.47995992
1995-04-09,ENTERPRISE,ENTERPRISE DEVELOPER,15.306613226
1995-04-09,ENTERPRISE,ENTERPRISE COLLABORATOR,7.653306613
1995-04-09,ENTERPRISE,ENTERPRISE CONSUMER,3.826653307
1995-04-10,PRO EDITION,PRO ADMIN,19.364454624
1995-04-10,PRO EDITION,PRO DEVELOPER,32.274091039
1995-04-10,PRO EDITION,PRO CONSUMER,12.909636416
1995-04-10,ENTERPRISE,ENTERPRISE ADMIN,22.326939593
1995-04-10,ENTERPRISE,ENTERPRISE DEVELOPER,29.769252791
1995-04-10,ENTERPRISE,ENTERPRISE COLLABORATOR,14.884626396
1995-04-10,ENTERPRISE,ENTERPRISE CONSUMER,7.442313198
1995-04-11,PRO EDITION,PRO ADMIN,2.620190381
1995-04-11,PRO EDITION,PRO DEVELOPER,4.366983968
1995-04-11,PRO EDITION,PRO CONSUMER,1.746793587
1995-04-11,ENTERPRISE,ENTERPRISE ADMIN,3.021042084
1995-04-11,ENTERPRISE,ENTERPRISE DEVELOPER,4.028056112
1995-04-11,ENTERPRISE,ENTERPRISE COLLABORATOR,2.014028056
1995-04-11,ENTERPRISE,ENTERPRISE CONSUMER,1.007014028
1995-04-12,PRO EDITION,PRO ADMIN,10.056540223
1995-04-12,PRO EDITION,PRO DEVELOPER,16.760900372
1995-04-12,PRO EDITION,PRO CONSUMER,6.704360149
1995-04-12,ENTERPRISE,ENTERPRISE ADMIN,11.595047237
1995-04-12,ENTERPRISE,ENTERPRISE DEVELOPER,15.460062983
1995-04-12,ENTERPRISE,ENTERPRISE COLLABORATOR,7.730031492
1995-04-12,ENTERPRISE,ENTERPRISE CONSUMER,3.865015746
1995-04-13,PRO EDITION,PRO ADMIN,23.756392786
1995-04-13,PRO EDITION,PRO DEVELOPER,39.593987976
1995-04-13,PRO EDITION,PRO CONSUMER,15.83759519
1995-04-13,ENTERPRISE,ENTERPRISE ADMIN,27.390781563
1995-04-13,ENTERPRISE,ENTERPRISE DEVELOPER,36.521042084
1995-04-13,ENTERPRISE,ENTERPRISE COLLABORATOR,18.260521042
1995-04-13,ENTERPRISE,ENTERPRISE CONSUMER,9.130260521
1995-04-14,PRO EDITION,PRO ADMIN,10.480761523
1995-04-14,PRO EDITION,PRO DEVELOPER,17.467935872
1995-04-14,PRO EDITION,PRO CONSUMER,6.987174349
1995-04-14,ENTERPRISE,ENTERPRISE ADMIN,12.084168337
1995-04-14,ENTERPRISE,ENTERPRISE DEVELOPER,16.112224449
1995-04-14,ENTERPRISE,ENTERPRISE COLLABORATOR,8.056112224
1995-04-14,ENTERPRISE,ENTERPRISE CONSUMER,4.028056112
1995-04-15,PRO EDITION,PRO ADMIN,21.760057257
1995-04-15,PRO EDITION,PRO DEVELOPER,36.266762096
1995-04-15,PRO EDITION,PRO CONSUMER,14.506704838
1995-04-15,ENTERPRISE,ENTERPRISE ADMIN,25.089035213
1995-04-15,ENTERPRISE,ENTERPRISE DEVELOPER,33.452046951
1995-04-15,ENTERPRISE,ENTERPRISE COLLABORATOR,16.726023476
1995-04-15,ENTERPRISE,ENTERPRISE CONSUMER,8.363011738
1995-04-16,PRO EDITION,PRO ADMIN,6.687724019
1995-04-16,PRO EDITION,PRO DEVELOPER,11.146206699
1995-04-16,PRO EDITION,PRO CONSUMER,4.45848268
1995-04-16,ENTERPRISE,ENTERPRISE ADMIN,7.710850272
1995-04-16,ENTERPRISE,ENTERPRISE DEVELOPER,10.281133696
1995-04-16,ENTERPRISE,ENTERPRISE COLLABORATOR,5.140566848
1995-04-16,ENTERPRISE,ENTERPRISE CONSUMER,2.570283424
1995-04-17,PRO EDITION,PRO ADMIN,8.783876324
1995-04-17,PRO EDITION,PRO DEVELOPER,14.639793873
1995-04-17,PRO EDITION,PRO CONSUMER,5.855917549
1995-04-17,ENTERPRISE,ENTERPRISE ADMIN,10.127683939
1995-04-17,ENTERPRISE,ENTERPRISE DEVELOPER,13.503578586
1995-04-17,ENTERPRISE,ENTERPRISE COLLABORATOR,6.751789293
1995-04-17,ENTERPRISE,ENTERPRISE CONSUMER,3.375894646
1995-04-18,PRO EDITION,PRO ADMIN,23.656576009
1995-04-18,PRO EDITION,PRO DEVELOPER,39.427626682
1995-04-18,PRO EDITION,PRO CONSUMER,15.771050673
1995-04-18,ENTERPRISE,ENTERPRISE ADMIN,27.275694246
1995-04-18,ENTERPRISE,ENTERPRISE DEVELOPER,36.367592328
1995-04-18,ENTERPRISE,ENTERPRISE COLLABORATOR,18.183796164
1995-04-18,ENTERPRISE,ENTERPRISE CONSUMER,9.091898082
1995-04-19,PRO EDITION,PRO ADMIN,19.439317206
1995-04-19,PRO EDITION,PRO DEVELOPER,32.39886201
1995-04-19,PRO EDITION,PRO CONSUMER,12.959544804
1995-04-19,ENTERPRISE,ENTERPRISE ADMIN,22.413255082
1995-04-19,ENTERPRISE,ENTERPRISE DEVELOPER,29.884340109
1995-04-19,ENTERPRISE,ENTERPRISE COLLABORATOR,14.942170054
1995-04-19,ENTERPRISE,ENTERPRISE CONSUMER,7.471085027
1995-04-20,PRO EDITION,PRO ADMIN,6.213594332
1995-04-20,PRO EDITION,PRO DEVELOPER,10.355990553
1995-04-20,PRO EDITION,PRO CONSUMER,4.142396221
1995-04-20,ENTERPRISE,ENTERPRISE ADMIN,7.164185514
1995-04-20,ENTERPRISE,ENTERPRISE DEVELOPER,9.552247352
1995-04-20,ENTERPRISE,ENTERPRISE COLLABORATOR,4.776123676
1995-04-20,ENTERPRISE,ENTERPRISE CONSUMER,2.388061838
1995-04-21,PRO EDITION,PRO ADMIN,20.98647724
1995-04-21,PRO EDITION,PRO DEVELOPER,34.977462067
1995-04-21,PRO EDITION,PRO CONSUMER,13.990984827
1995-04-21,ENTERPRISE,ENTERPRISE ADMIN,24.197108503
1995-04-21,ENTERPRISE,ENTERPRISE DEVELOPER,32.262811337
1995-04-21,ENTERPRISE,ENTERPRISE COLLABORATOR,16.131405668
1995-04-21,ENTERPRISE,ENTERPRISE CONSUMER,8.065702834
1995-04-22,PRO EDITION,PRO ADMIN,24.829423132
1995-04-22,PRO EDITION,PRO DEVELOPER,41.382371887
1995-04-22,PRO EDITION,PRO CONSUMER,16.552948755
1995-04-22,ENTERPRISE,ENTERPRISE ADMIN,28.627970226
1995-04-22,ENTERPRISE,ENTERPRISE DEVELOPER,38.170626968
1995-04-22,ENTERPRISE,ENTERPRISE COLLABORATOR,19.085313484
1995-04-22,ENTERPRISE,ENTERPRISE CONSUMER,9.542656742
1995-04-23,PRO EDITION,PRO ADMIN,23.806301174
1995-04-23,PRO EDITION,PRO DEVELOPER,39.677168623
1995-04-23,PRO EDITION,PRO CONSUMER,15.870867449
1995-04-23,ENTERPRISE,ENTERPRISE ADMIN,27.448325222
1995-04-23,ENTERPRISE,ENTERPRISE DEVELOPER,36.597766962
1995-04-23,ENTERPRISE,ENTERPRISE COLLABORATOR,18.298883481
1995-04-23,ENTERPRISE,ENTERPRISE CONSUMER,9.149441741
1995-04-24,PRO EDITION,PRO ADMIN,5.265334956
1995-04-24,PRO EDITION,PRO DEVELOPER,8.775558259
1995-04-24,PRO EDITION,PRO CONSUMER,3.510223304
1995-04-24,ENTERPRISE,ENTERPRISE ADMIN,6.070855998
1995-04-24,ENTERPRISE,ENTERPRISE DEVELOPER,8.094474664
1995-04-24,ENTERPRISE,ENTERPRISE COLLABORATOR,4.047237332
1995-04-24,ENTERPRISE,ENTERPRISE CONSUMER,2.023618666
1995-04-25,PRO EDITION,PRO ADMIN,14.872699685
1995-04-25,PRO EDITION,PRO DEVELOPER,24.787832808
1995-04-25,PRO EDITION,PRO CONSUMER,9.915133123
1995-04-25,ENTERPRISE,ENTERPRISE ADMIN,17.148010306
1995-04-25,ENTERPRISE,ENTERPRISE DEVELOPER,22.864013742
